profile_id,customer_id,email,loyalty_tier,marketing_opt_in,preferred_channel,birth_date,gender
CRMP-001466,CUST-000918,michelle.sharp426@gmail.com,Bronze,Yes,Web,1978-06-05,Male
CRMP-000460,CUST-001943,courtney.pierce284@hotmail.com,Silver,Yes,Mobile App,1983-07-19,Female
CRMP-002179,CUST-002416,melissa.rivera185@gmail.com,Platinum,No,In-Store,1994-10-07,Female
CRMP-000878,CUST-002839,JENNIFER.PAGE580@HOTMAIL.COM,Silver,Yes,Mobile App,1951-03-12,Male
CRMP-000139,CUST000284,eric.evans793@hotmail.com,Platinum,Yes,Mobile App,1957-03-01,Male
CRMP-000122,CUST-001258,christina.davis701@gmail.com,Bronze,Yes,Mobile App,1972-08-14,Female
CRMP-000517,CUST-002983, jason.gonzalez968@gmail.com ,Bronze,Yes,Mobile App,1995-10-19,Female
CRMP-001806,CUST-002669,robert.scott332@hotmail.com,Platinum,No,Mobile App,2000-09-09,Female
CRMP-002476,CUST-001941,robert.hensley357@gmail.com,Bronze,Yes,Mobile App,1951-11-14,Non-binary
CRMP-000243,CUST-002943,amanda.davenport357@hotmail.com,,No,Mobile App,1954-10-22,Male
CRMP-000661,cust-002406,charles.martinez179@hotmail.com,Bronze,Yes,In-Store,1978-12-16,Male
CRMP-002580,CUST-001203,kyle.hunter390@hotmail.com,Platinum,Yes,Mobile App,1970-04-12,Male
CRMP-000404,CUST-001260,jonathan.sanchez913@gmail.com,Bronze,Yes,Mobile App,2008-07-15,Female
CRMP-002282,CUST-001144,lauren.zuniga494@hotmail.com,Silver,No,Web,1960-05-05,Non-binary
CRMP-002487,CUST-000666, colton.walker434@hotmail.com ,,No,Web,1990-10-12,Male
CRMP-000897,cust-000697,amy.guerrero910@hotmail.com,Bronze,Yes,In-Store,1941-04-29,Male
CRMP-002617,CUST-000729,jessica.atkinson471@yahoo.com,Platinum,No,Mobile App,1942-09-27,Prefer not to say
CRMP-002549,CUST-002354,jamie.williams812@hotmail.com,Gold,No,Mobile App,1987-04-20,Male
CRMP-002077,CUST-000213,robert.cook819@hotmail.com,Silver,Yes,Web,1997-12-30,Male
CRMP-001862,000977,charles.collier872@yahoo.com,Silver,Yes,Marketplace,1956-07-28,Male
CRMP-002566,CUST-002946,jerry.strickland118@yahoo.com,Bronze,Yes,Web,1941-11-08,Male
CRMP-002473,CUST-002172,megan.thompson682@hotmail.com,Bronze,Yes,Marketplace,1944-03-05,Female
CRMP-001748,CUST-001186,brad.bennett265@yahoo.com,Gold,No,Mobile App,2008-02-14,MALE
CRMP-001901,CUST-001106,corey.pope721@hotmail.com,Gold,No,Web,1965-09-28,Male
CRMP-002544,CUST-000975,matthew.franklin532@hotmail.com,Bronze,No,In-Store,1983-12-13,Male
CRMP-002081,CUST-001898,edgar.gonzalez101@hotmail.com,Platinum,No,Web,1958-12-28,Male
CRMP-002167,CUST-002924,andrea.johnson703@gmail.com,Silver,Yes,Mobile App,1981-04-20,Male
CRMP-001980,CUST-001488,alexander.johnson934@gmail.com,Bronze,No,Web,1952-04-11,Male
CRMP-001440,CUST-002523,derek.williams420@hotmail.com,Gold,No,Web,1981-06-07,Female
CRMP-002699,CUST-001601,VICTORIA.SIMS536@HOTMAIL.COM,Platinum,No,Web,1972-06-23,FEMALE
CRMP-000627,CUST-002270,michelle.lang701@gmail.com,Platinum,No,Web,1969-02-08,Female
CRMP-001439,CUST-002076,antonio.nelson984@yahoo.com,Bronze,No,Web,1950-05-20,Male
CRMP-000556,CUST-002435,joanne.odonnell205@yahoo.com,Bronze,Yes,Web,02/01/1951,Male
CRMP-001651,CUST-000596,bruce.klein180@yahoo.com,Gold,No,Mobile App,1989-01-03,Male
CRMP-001018,CUST-000225,mark.valencia509@yahoo.com,Bronze,Yes,Mobile App,1956-12-07,Female
CRMP-000273,CUST-002035,kristina.mckinney815@hotmail.com,Platinum,Yes,Web,1996-09-19,Male
CRMP-000715,CUST-002192,zachary.andrade299@gmail.com,Bronze,Yes,Mobile App,1964-08-24,Male
CRMP-001237,CUST-001164,RANDY.WALKER331@GMAIL.COM,,Yes,Web,1947-05-26,Female
CRMP-001068,CUST-000041,christian.mccall995@gmail.com,Gold,Yes,In-Store,1971-06-08,Male
CRMP-001938,CUST-001189,  alyssa.baker805@hotmail.com,Bronze,Yes,Web,1988-01-20,Female
CRMP-002424,CUST-001394,james.stevens239@gmail.com,Silver,Yes,Mobile App,1992-09-06,Male
CRMP-000313,CUST-000474,kathleen.wright878@gmail.com,Bronze,Yes,Mobile App,1956-12-03,Female
CRMP-002246,CUST-000620,randall.robbins521@yahoo.com,Platinum,No,Web,1994-12-16,Male
CRMP-001317,CUST-000965,jessica.mills359@gmail.com,,Yes,Mobile App,2008-07-28,Male
CRMP-001881,CUST-002767, kyle.hernandez813@hotmail.com ,Platinum,Yes,Marketplace,17-Feb-1957,Male
CRMP-000406,CUST-001325,robert.foster5@yahoo.com,Bronze,Yes,Mobile App,1991-07-10,Male
CRMP-000793,CUST-000875,frank.king103@gmail.com,Platinum,Yes,Web,1976-02-24,Male
CRMP-002668,CUST-002100,sergio.rios672@yahoo.com,Silver,Yes,Marketplace,1979-05-18,Male
CRMP-000962,CUST-001935,christy.prince166@yahoo.com,Gold,No,Web,1988-03-18,Female
CRMP-002309,CUST-000546,kathleen.palmer699@yahoo.com,,No,Web,1996-10-30,Female
CRMP-000004,CUST-002933,steven.kane990@yahoo.com,Bronze,No,Marketplace,1982-02-14,Male
CRMP-001464,CUST-000122,laura.atkinson463@yahoo.com,Bronze,No,Mobile App,1969-08-28,Male
CRMP-001969,CUST-002368,karen.velez883@hotmail.com,Silver,No,Web,1975-06-02,Female
CRMP-001319,CUST-001493,erin.cook193@gmail.com,Gold,Yes,Mobile App,1958-10-29,Female
CRMP-001142,CUST-000633,amber.hopkins87@gmail.com,,No,Mobile App,1976-06-14,Female
CRMP-000575,CUST-000935,micheal.conner379@gmail.com,Platinum,Yes,Web,1975-04-02,Male
CRMP-000951,CUST-001102,mary.williams261@gmail.com,Platinum,Yes,Mobile App,1967-07-17,Female
CRMP-002522,CUST-002326,RACHAEL.VAUGHN201@YAHOO.COM,Bronze,No,Marketplace,1998-12-11,Female
CRMP-000169,CUST-000099,timothy.freeman367@yahoo.com,Bronze,Yes,In-Store,1962-04-08,Male
CRMP-002163,CUST-001064,anthony.mora979@gmail.com,Gold,Yes,Mobile App,1948-06-25,Female
CRMP-000703,CUST-000148,stephanie.black836@gmail.com,Platinum,No,Web,1960-12-19,Male
CRMP-001532,CUST-002931,brandon.long470@yahoo.com,Gold,No,Mobile App,"October 21, 1960",Male
CRMP-002645,CUST-000095,christopher.rodriguez736@hotmail.com,Bronze,Yes,Marketplace,1969-05-11,Male
CRMP-000830,CUST-001520,shane.ramsey302@yahoo.com,Gold,No,Mobile App,1978-06-10,Male
CRMP-000389,CUST-000076,larry.cameron363@hotmail.com,Platinum,No,Web,2004-11-01,Male
CRMP-000649,CUST-002449,tamara.butler58@hotmail.com,Platinum,Yes,Web,1988-12-26,Female
CRMP-000458,CUST000997,sonya.stone856@gmail.com,Gold,Yes,Mobile App,1955-11-13,Female
CRMP-000642,CUST-000751,anthony.rasmussen777@yahoo.com,Bronze,Yes,Web,1971-09-30,Female
CRMP-002724,CUST-001383,alex.butler27@gmail.com,Silver,Yes,Web,1997-04-09,Female
CRMP-000614,CUST-001165,arthur.wright133@yahoo.com,Gold,No,Mobile App,1955-04-10,Female
CRMP-001497,CUST-000051,steven.russell366@hotmail.com,Bronze,Yes,Web,1956-11-04,Female
CRMP-000678,CUST-001402,kevin.horn608@hotmail.com,Bronze,No,Mobile App,1943-02-27,Female
CRMP-000579,CUST-002831,anthony.foster741@gmail.com,Bronze,No,Mobile App,1947-05-22,Female
CRMP-000208,CUST-000672,frances.garcia505@hotmail.com,Bronze,Yes,Marketplace,1981-03-25,Female
CRMP-002125,CUST-000741,jessica.wright920@hotmail.com,Silver,Yes,Marketplace,1998-04-20,Female
CRMP-001411,CUST-002231,jason.taylor729@gmail.com,,Yes,Marketplace,1964-07-25,Female
CRMP-002386,CUST-001490,michelle.coleman218@gmail.com,Gold,No,Web,08/02/1956,Male
CRMP-000816,CUST-001538,christine.morgan97@hotmail.com,Gold,No,Marketplace,2008-02-02,Male
CRMP-000620,CUST-001322,melissa.roy990@yahoo.com,Bronze,Yes,Marketplace,1972-04-06,Female
CRMP-000663,CUST-000999,preston.brown140@gmail.com,Silver,Yes,Web,1979-12-02,Male
CRMP-002635,CUST-000106,DAVID.SNOW926@YAHOO.COM,Gold,No,Mobile App,1975-03-15,Female
CRMP-001461,CUST-001344,melissa.jackson360@gmail.com,,Yes,Marketplace,1968-01-01,Male
CRMP-002385,CUST-002068,frances.cox143@gmail.com,Silver,No,Web,1970-04-11,Female
CRMP-002080,CUST-002790,edward.roy231@hotmail.com,Silver,No,Mobile App,1976-11-23,Female
CRMP-002168,CUST-001343,amanda.gomez664@hotmail.com,Silver,No,Marketplace,1962-07-02,Male
CRMP-002585,CUST-000963,shawn.graves739@yahoo.com,Bronze,No,In-Store,1948-10-03,Female
CRMP-001490,CUST-002508,cheryl.watson754@hotmail.com,Silver,No,Mobile App,1984-03-12,Female
CRMP-002314,CUST-967520,butlerpatrick@example.net,Platinum,Yes,Mobile App,1970-06-18,Male
CRMP-000128,CUST-002844,travis.adams757@gmail.com,Bronze,Yes,Web,1946-05-03,Male
CRMP-000666,CUST-000269,zachary.kent756@yahoo.com,Platinum,No,In-Store,1994-03-04,Male
CRMP-001194,CUST-001869,jennifer.cordova220@hotmail.com,Silver,Yes,Mobile App,1971-10-22,Male
CRMP-002455,CUST-001063,joseph.conway911@hotmail.com,Silver,Yes,Marketplace,1973-11-05,Prefer not to say
CRMP-001404,CUST-001574,jonathan.jones34@yahoo.com,Bronze,Yes,Mobile App,1942-05-07,Female
CRMP-000826,CUST-002684,victoria.bullock237@yahoo.com,,Yes,Web,22-Feb-1952,Non-binary
CRMP-002603,CUST-980801,jwilliams@example.org,Bronze,Yes,Marketplace,1987-02-18,Female
CRMP-000992,CUST-000539,robert.martinez855@gmail.com,Bronze,No,Mobile App,2008-02-28,Female
CRMP-000216,CUST-002297,sarah.garcia970@yahoo.com,Silver,No,Mobile App,1948-01-25,Female
CRMP-000607,CUST-002935,leonard.robinson124@gmail.com,Bronze,Yes,Web,1950-05-30,Male
CRMP-002074,CUST-002781,emily.huang259@gmail.com,Silver,No,Web,1940-12-18,Male
CRMP-000583,CUST-002626,tyler.coleman93@yahoo.com,Silver,Yes,In-Store,1977-03-27,Male
CRMP-000221,CUST-001013,  daniel.peters336@gmail.com,Platinum,Yes,Mobile App,1962-01-01,Female
CRMP-002511,CUST-000488,nicole.roth2@hotmail.com,Bronze,Yes,Web,1992-02-22,Male
CRMP-001685,CUST-000591,jay.johnson648@hotmail.com,Gold,Yes,Web,1988-09-25,Prefer not to say
CRMP-002059,CUST-002456,ann.wagner798@yahoo.com,,Yes,Web,1949-01-21,Male
CRMP-001964,CUST-001594,timothy.delacruz938@hotmail.com,Silver,Yes,Mobile App,1944-08-18,Non-binary
CRMP-001126,CUST-000300,cole.jones713@hotmail.com,Bronze,Yes,Marketplace,1973-03-31,Female
CRMP-001522,CUST-001406,CHRISTOPHER.CHRISTENSEN22@YAHOO.COM,Silver,Yes,Web,1972-11-22,Male
CRMP-001671,CUST-000219,kayla.garcia114@hotmail.com,Gold,Yes,Mobile App,2007-10-10,Female
CRMP-000943,CUST-000556,donna.thomas945@yahoo.com,Silver,Yes,Web,1999-01-24,Female
CRMP-001311,CUST-000660,miranda.stevens335@gmail.com,Silver,No,Marketplace,"February 24, 1978",Female
CRMP-000522,CUST-002589,wesley.brown247@yahoo.com,Gold,Yes,Web,1950-09-08,Male
CRMP-001596,CUST-002245,nancy.thompson764@hotmail.com,Gold,Yes,Mobile App,1946-07-21,Female
CRMP-000088,CUST-001976,michelle.jones114@hotmail.com,Bronze,Yes,Marketplace,1945-10-29,Female
CRMP-002659,CUST-001233,  kristy.norton182@gmail.com,Silver,Yes,Web,1954-04-04,Female
CRMP-001689,CUST-002470,amber.sweeney981@hotmail.com,Gold,Yes,Web,1998-06-22,Male
CRMP-001949,CUST-001159,jennifer.robinson275@hotmail.com,Bronze,Yes,Marketplace,1959-07-08,Female
CRMP-001047,CUST-001390,cindy.green102@hotmail.com,Gold,No,In-Store,1972-05-30,Female
CRMP-000334,CUST-002232,alexander.garcia358@hotmail.com,Silver,Yes,Mobile App,2005-08-05,mALE
CRMP-000937,CUST-000135,stacey.robinson455@hotmail.com,Gold,No,Mobile App,1948-05-21,Female
CRMP-001804,CUST-001145,sarah.davis84@hotmail.com,Bronze,No,Mobile App,10/28/1957,Female
CRMP-001638,CUST-000103,pamela.hart933@hotmail.com,Gold,No,Web,1994-05-24,Male
CRMP-000207,CUST-000578,melissa.solis308@yahoo.com,Bronze,Yes,Mobile App,1964-05-23,Non-binary
CRMP-000988,CUST-000914,mary.gonzalez410@yahoo.com,Bronze,Yes,In-Store,1997-07-19,Female
CRMP-000664,CUST-002066,karen.taylor637@gmail.com,Bronze,Yes,Web,1942-11-07,Male
CRMP-000511,CUST-002757,victor.henry88@yahoo.com,Silver,Yes,Mobile App,1940-11-15,Female
CRMP-001771,CUST-000486,sonya.scott165@hotmail.com,Bronze,No,Mobile App,1952-07-26,Female
CRMP-002766,CUST-002053,raymond.smith313@gmail.com,Bronze,No,Marketplace,1961-02-27,Female
CRMP-002581,CUST-002861,david.payne734@yahoo.com,Bronze,No,Mobile App,1951-03-29,Male
CRMP-001408,cust-002798,roy.fowler911@hotmail.com,Bronze,Yes,Mobile App,1947-06-08,Female
CRMP-001657,CUST-002439,alyssa.nielsen792@gmail.com,Bronze,No,Mobile App,2008-04-19,Female
CRMP-000778,CUST-000801,andrea.williams920@hotmail.com,Bronze,Yes,Web,1997-06-03,Male
CRMP-002372,CUST-001800,christopher.bernard311@hotmail.com,,No,Web,1997-06-26,Male
CRMP-001083,CUST-001835,john.murray968@yahoo.com,Silver,Yes,Mobile App,1965-08-06,Male
CRMP-001960,CUST-002234,jennifer.collins593@hotmail.com,Bronze,Yes,Mobile App,1974-03-26,Female
CRMP-001332,001044,nicholas.smith506@gmail.com,Bronze,Yes,In-Store,1956-09-20,Male
CRMP-001837,CUST-000240,kaylee.young400@yahoo.com   ,Bronze,No,Web,1941-04-05,Male
CRMP-001800,cust-001440,gabrielle.russell330@yahoo.com,Bronze,Yes,Mobile App,2002-10-16,Male
CRMP-002121,CUST-002711,paula.byrd981@gmail.com,Bronze,No,Mobile App,1968-09-12,Female
CRMP-000065,CUST-001660,joseph.phillips97@hotmail.com,Gold,Yes,Web,1969-10-21,Female
CRMP-000249,CUST-000643,larry.castro379@gmail.com,Bronze,No,Marketplace,1998-06-12,Male
CRMP-002375,CUST-002176,anthony.matthews556@yahoo.com,Silver,No,Mobile App,1978-07-28,Non-binary
CRMP-000068,CUST-001067,rachael.roberts599@yahoo.com,Gold,No,Mobile App,1975-01-19,Male
CRMP-000919,CUST-000167,julian.martinez597@yahoo.com,Silver,Yes,Web,1941-03-08,Male
CRMP-001639,CUST-000086,kelly.york634@yahoo.com,Gold,No,Web,1969-04-02,Male
CRMP-001948,CUST-001539,rhonda.taylor657@yahoo.com,Platinum,No,Web,1991-03-23,Male
CRMP-002072,CUST-000972,kimberly.cooper163@yahoo.com,Gold,No,Mobile App,1977-04-16,Non-binary
CRMP-000474,CUST-001410,  david.martin255@hotmail.com,Bronze,No,Marketplace,1947-10-24,Female
CRMP-001373,CUST-000209,brandon.butler453@gmail.com,Gold,Yes,Mobile App,1969-11-06,Female
CRMP-001221,CUST-000458,ricardo.miller613@yahoo.com,,Yes,In-Store,1991-06-03,Male
CRMP-001081,CUST-001023,jesus.thompson982@yahoo.com,Silver,Yes,Web,1960-04-18,Female
CRMP-000892,CUST-001071,bobby.gilbert478@yahoo.com,Bronze,Yes,Mobile App,1950-08-20,Male
CRMP-002110,CUST-002033,robert.roberts209@yahoo.com,Silver,Yes,Mobile App,1996-08-29,Female
CRMP-001262,CUST-000868,edward.patterson524@gmail.com,Bronze,No,Mobile App,1980-06-13,Male
CRMP-001894,CUST-002390,john.villa753@gmail.com,Bronze,No,Web,1999-12-26,Male
CRMP-001058,CUST-000134,david.vargas156@gmail.com,Platinum,Yes,Web,1953-06-19,Female
CRMP-000498,CUST-002518,sergio.wells309@yahoo.com,Silver,Yes,In-Store,1997-03-07,Male
CRMP-001422,CUST-002722,kyle.reyes160@hotmail.com,Gold,Yes,Mobile App,1989-10-11,Male
CRMP-001158,CUST-001337,daniel.young285@gmail.com,Gold,Yes,Web,1971-02-24,Female
CRMP-001207,CUST002645,sean.watson855@hotmail.com,,Yes,Web,1980-05-26,Female
CRMP-001043,CUST-001253,corey.walters715@gmail.com,Gold,No,Marketplace,1967-07-24,Male
CRMP-000854,CUST-001846,chad.smith685@hotmail.com,Gold,Yes,Mobile App,1953-11-24,Female
CRMP-002739,CUST-002959,thomas.taylor645@yahoo.com,Gold,Yes,Marketplace,1973-12-04,Female
CRMP-001359,CUST-001867,george.kelly448@gmail.com,Platinum,No,Web,2008-06-08,Male
CRMP-002274,cust-000748,laura.williams902@gmail.com,Silver,No,Web,1985-05-05,Male
CRMP-002560,CUST-002534,jeff.smith980@hotmail.com,Bronze,Yes,Mobile App,1986-12-26,Female
CRMP-001869,CUST-001431,ALEXANDER.WILLIAMS979@HOTMAIL.COM,Gold,No,Mobile App,1995-05-12,Male
CRMP-001610,CUST-000831,kaitlyn.anderson85@hotmail.com,Platinum,Yes,Mobile App,1953-01-16,Male
CRMP-001504,CUST-002003,tony.frank301@hotmail.com,Silver,No,Mobile App,1990-05-07,FEMALE
CRMP-000808,CUST-001052,charles.cross297@gmail.com,Bronze,No,Web,2002-06-17,Male
CRMP-001565,cust-000945,dakota.smith532@hotmail.com,Gold,Yes,Mobile App,1968-08-16,Male
CRMP-001902,CUST-002330,daniel.hamilton992@yahoo.com,,Yes,Web,2003-07-01,Male
CRMP-000363,CUST-001368,jennifer.garza552@hotmail.com,Bronze,No,Web,1985-02-04,male
CRMP-000548,CUST-000818,shirley.stanley134@gmail.com,Gold,No,Web,2005-03-27,Male
CRMP-000433,CUST-000306,ashley.stokes649@gmail.com,Silver,No,Web,1974-11-23,Female
CRMP-000922,CUST-002956,justin.thompson718@gmail.com,Silver,No,Mobile App,05/03/1974,Male
CRMP-002279,CUST-002132,joshua.luna434@yahoo.com,Silver,No,Mobile App,1952-01-23,Non-binary
CRMP-002224,CUST-001961,morgan.bishop489@hotmail.com,Silver,Yes,Web,1957-07-05,Female
CRMP-001680,CUST-000048,stephanie.smith239@hotmail.com,Bronze,No,Web,1947-10-19,Male
CRMP-001835,CUST-001122,AMANDA.WALKER468@YAHOO.COM,,No,Marketplace,1967-05-22,Male
CRMP-001867,CUST-002310,harold.hansen556@gmail.com,Silver,Yes,Mobile App,1976-05-08,Male
CRMP-002364,CUST-001957,stephen.monroe812@gmail.com,Silver,Yes,Web,1940-12-28,Female
CRMP-001742,CUST-000855,andrew.freeman615@gmail.com,Platinum,No,In-Store,1981-09-23,Female
CRMP-000781,CUST-001432,debbie.clark215@hotmail.com,Platinum,No,In-Store,1977-03-06,fEMALE
CRMP-002530,CUST-001283,daniel.davis676@gmail.com,Platinum,Yes,Marketplace,1954-10-24,Non-binary
CRMP-002352,CUST-000496,carolyn.fields657@gmail.com,Gold,No,Mobile App,1969-08-15,Male
CRMP-001157,CUST-000676,michelle.jones880@yahoo.com,Platinum,Yes,Web,1981-05-18,Female
CRMP-001323,CUST-002293,shelly.robertson674@hotmail.com,Gold,No,Mobile App,1984-09-27,Female
CRMP-001090,CUST-001463,michelle.logan603@gmail.com,Bronze,Yes,Mobile App,1996-07-03,Male
CRMP-001756,CUST-000795,sean.reyes614@gmail.com,Bronze,Yes,Mobile App,1957-09-27,Female
CRMP-002729,CUST-000460,regina.strickland940@gmail.com,Bronze,No,In-Store,1985-02-23,Male
CRMP-001588,CUST-001429,lauren.rogers463@yahoo.com,Gold,No,In-Store,1992-09-07,Male
CRMP-001223,CUST-002376,kent.williamson919@gmail.com,Gold,Yes,Web,1950-12-29,Male
CRMP-001720,CUST-002957,daniel.coleman553@yahoo.com,Bronze,Yes,Mobile App,1965-08-11,Male
CRMP-001146,CUST-002560,victor.hudson947@yahoo.com,Silver,No,Web,1974-10-06,Male
CRMP-002805,CUST-000938,travis.foster918@yahoo.com,Gold,Yes,Marketplace,1999-06-12,Female
CRMP-001409,CUST001404,angela.hoffman639@yahoo.com,,No,Web,1951-10-03,Male
CRMP-002234,CUST-002927,jessica.montgomery100@hotmail.com,Silver,No,Web,1966-06-21,Female
CRMP-000185,CUST-000611,samantha.moran362@gmail.com,Bronze,Yes,Web,1960-04-08,Female
CRMP-002248,CUST-001938,MCKENZIE.RICE581@YAHOO.COM,Silver,Yes,Web,1943-05-16,Female
CRMP-000187,CUST-000717,tami.martinez87@gmail.com,Gold,No,Marketplace,1985-06-28,female
CRMP-002646,CUST-002060,cindy.knight961@hotmail.com,Platinum,No,Mobile App,1975-06-27,Female
CRMP-000963,CUST-000408,julia.price388@gmail.com,Silver,No,Web,1986-05-18,Male
CRMP-000558,CUST-002037,james.stone601@gmail.com,Platinum,No,Mobile App,2001-09-13,Female
CRMP-002529,CUST-002058,jonathan.manning339@hotmail.com,Platinum,No,Mobile App,1970-04-20,MALE
CRMP-000299,CUST-001331,zoe.hall315@gmail.com,Bronze,No,Web,1950-08-25,Non-binary
CRMP-000283,CUST-001612,hannah.fields34@yahoo.com,Gold,Yes,In-Store,1995-11-28,Prefer not to say
CRMP-000399,CUST-000165,jennifer.brewer765@yahoo.com,Gold,Yes,In-Store,1978-11-15,Male
CRMP-002520,CUST-000136,sandra.carlson708@gmail.com,Silver,No,In-Store,1964-01-07,Male
CRMP-002023,CUST-002705,bradley.thomas755@gmail.com,Silver,Yes,Marketplace,1969-11-25,Male
CRMP-000241,CUST001582,bradley.sanders942@gmail.com,,Yes,Web,1973-11-28,Female
CRMP-000903,CUST-000222,audrey.jackson812@yahoo.com,Bronze,Yes,Web,2002-03-18,Non-binary
CRMP-000370,CUST-002323,brooke.simmons349@gmail.com,Silver,No,Marketplace,09/22/1995,Female
CRMP-000430,CUST-000636,jasmin.kelly290@hotmail.com,Bronze,Yes,Web,1992-08-15,Male
CRMP-000924,CUST-002666,christopher.beck583@gmail.com,Silver,Yes,Mobile App,1966-01-09,Female
CRMP-000197,CUST-002993,lisa.marshall624@gmail.com,Silver,Yes,Web,1996-12-22,Female
CRMP-001065,CUST-002378,leslie.francis814@gmail.com,Platinum,Yes,Mobile App,1941-02-20,Female
CRMP-001954,CUST-002891,kimberly.phelps383@hotmail.com,Gold,No,Web,2003-06-12,Male
CRMP-001965,CUST-000473,laura.martinez62@yahoo.com,Silver,Yes,Web,1956-10-14,Male
CRMP-001939,CUST-001363,erica.stokes428@gmail.com,Silver,Yes,Mobile App,1961-10-05,Female
CRMP-000804,002741,kenneth.flores758@hotmail.com,Bronze,Yes,In-Store,1996-05-29,Male
CRMP-002202,CUST-000961,jose.arias870@yahoo.com,Silver,No,In-Store,1987-06-13,Female
CRMP-000787,CUST-002160,janet.solis21@yahoo.com,Silver,Yes,Mobile App,1995-12-30,Male
CRMP-002223,CUST-001753,margaret.schneider967@gmail.com,Gold,No,Marketplace,1955-11-27,Female
CRMP-001755,CUST-002050,elizabeth.barrett334@yahoo.com,Silver,No,Web,1948-09-12,Female
CRMP-001723,CUST-002023,edward.phelps750@gmail.com,Bronze,Yes,Web,1998-06-18,Male
CRMP-002275,CUST-001581,stephen.cox775@yahoo.com,Bronze,No,Mobile App,1946-09-16,Female
CRMP-002090,CUST-001513, natalie.patton175@gmail.com ,Bronze,No,Web,2006-04-19,Female
CRMP-002297,CUST-000105,jennifer.griffith968@gmail.com,Silver,No,Web,1946-08-27,Male
CRMP-000594,CUST-001591,william.cochran624@gmail.com,Gold,No,Mobile App,1979-09-12,Female
CRMP-002801,CUST-002997,amanda.jackson682@gmail.com,Silver,Yes,Marketplace,1988-08-16,Male
CRMP-002034,CUST-002502,carol.boone261@yahoo.com,Bronze,Yes,Web,2000-05-07,Male
CRMP-000618,CUST-002577,richard.wright981@hotmail.com,,Yes,In-Store,1964-03-30,Male
CRMP-000151,CUST-001517,amy.olsen372@yahoo.com,Silver,Yes,In-Store,1945-03-22,Prefer not to say
CRMP-001017,CUST-954183,boydjesse@example.net,Bronze,No,Web,1966-04-08,Male
CRMP-001705,CUST-000689,tiffany.bautista582@yahoo.com,Bronze,No,Mobile App,1978-01-26,Female
CRMP-000160,CUST-001277,susan.myers109@gmail.com,Gold,Yes,Web,1974-08-02,Male
CRMP-001358,CUST-945136,sarah11@example.org,Bronze,Yes,Web,1962-02-17,Male
CRMP-001953,CUST-002152,jesse.soto187@yahoo.com,Silver,Yes,In-Store,1946-11-23,Female
CRMP-000684,cust-001900,lisa.mitchell644@yahoo.com,Gold,Yes,Mobile App,1956-08-22,Male
CRMP-000426,CUST-000174,michael.oconnor930@yahoo.com,Gold,Yes,In-Store,2006-04-25,Female
CRMP-001324,CUST-000424,calvin.vasquez657@gmail.com,Silver,Yes,Mobile App,2003-10-17,Male
CRMP-002171,CUST-000321,michael.long739@yahoo.com,Gold,Yes,Web,1982-10-09,Female
CRMP-001038,CUST-001451,kristin.meyer125@yahoo.com,Bronze,No,Mobile App,1956-06-14,Female
CRMP-000038,CUST-000576,erika.perez267@hotmail.com,Gold,No,Web,1990-11-27,PREFER NOT TO SAY
CRMP-002732,CUST-000756,stephanie.espinoza349@hotmail.com,Bronze,No,Marketplace,1960-06-09,Male
CRMP-000688,CUST-001459,ANDREW.MOORE821@GMAIL.COM,Platinum,No,Mobile App,1945-05-08,Female
CRMP-001460,CUST-002944,diane.singh388@gmail.com,Bronze,Yes,Web,1953-12-30,Female
CRMP-002060,CUST-000678,robin.pope730@gmail.com,Silver,Yes,Web,1958-06-24,Prefer not to say
CRMP-000828,CUST-002996,mark.davis645@hotmail.com,Silver,Yes,Web,1956-05-11,male
